MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Pressure,Temp,RainTomorrow
61.0,83.9,310.9,11.3,72.6,1006.0,72.0,No
60.8,79.0,266.1,15.2,76.2,1006.1,69.4,No
58.2,73.0,271.5,8.3,82.7,1010.1,64.0,No
57.4,80.9,240.7,11.1,71.4,1006.5,68.4,No
61.8,70.1,2.1,7.6,94.5,1001.1,65.8,Yes
62.9,84.1,290.8,11.5,78.3,1003.6,71.7,No
57.0,69.7,232.1,9.8,71.4,1006.7,65.0,No
49.7,73.5,226.1,13.5,61.8,1009.2,63.0,No
55.4,80.5,177.7,10.8,49.7,1010.8,69.4,No
57.5,73.7,80.3,13.3,69.4,1012.5,67.1,Yes
60.0,75.6,65.3,11.2,79.7,1013.2,66.3,Yes
59.6,67.5,81.0,12.8,75.5,1010.6,63.6,Yes
56.6,63.9,69.2,10.6,87.6,1005.6,60.5,Yes
58.4,67.2,237.0,11.2,82.9,1010.7,62.3,No
60.5,75.3,247.8,10.2,79.9,1011.3,66.2,Yes
58.9,77.2,351.7,22.3,84.3,1010.5,65.5,Yes
59.2,79.4,326.4,7.8,81.7,1010.9,68.6,No
64.8,81.7,284.8,10.5,76.8,1009.2,71.5,No
62.9,85.2,98.8,12.7,62.2,1008.2,74.8,No
60.4,83.0,290.1,17.6,66.5,1009.0,73.1,Yes
62.4,79.8,291.2,10.3,85.8,1011.6,68.5,No
62.7,84.0,68.5,13.8,71.1,1013.5,74.8,No
65.7,82.3,81.8,13.3,57.0,1014.1,73.7,No
60.2,84.0,98.1,16.2,44.0,1013.4,72.6,No
64.2,78.3,83.4,16.5,63.9,1013.1,72.9,Yes
63.6,73.1,159.6,16.7,93.7,1006.9,68.4,Yes
63.6,75.9,254.9,8.6,87.3,1009.4,68.9,Yes
64.6,84.8,329.2,7.5,76.7,1005.3,74.3,No
69.9,82.6,77.5,12.9,71.6,1001.4,75.9,Yes
65.4,80.1,48.0,10.1,70.5,1002.4,73.3,Yes
62.8,80.4,37.6,11.5,62.7,1005.1,72.0,No
66.2,82.0,53.8,10.2,57.6,1005.9,73.9,No
64.6,82.4,356.9,9.8,66.9,1007.2,73.9,No
64.3,82.5,287.9,14.3,70.9,1008.6,73.7,No
65.8,82.6,271.6,10.2,73.9,1010.2,73.3,No
67.2,76.5,107.0,9.8,78.5,1007.4,72.5,Yes
65.5,79.7,68.2,10.2,74.5,1006.1,72.5,Yes
65.5,80.9,313.9,11.2,70.5,1011.7,72.7,No
67.8,85.5,147.1,9.6,75.2,1010.0,75.7,Yes
70.5,77.7,165.6,14.2,84.0,1003.0,73.7,Yes
69.2,77.5,237.4,15.0,88.1,1003.4,72.2,Yes
71.3,82.8,206.5,12.0,86.6,1005.9,76.1,No
71.8,82.5,164.0,8.9,88.4,1005.1,76.6,Yes
75.4,83.5,222.4,16.6,86.6,1005.2,78.7,Yes
72.6,82.8,262.8,7.7,92.5,1010.7,76.7,Yes
73.6,90.7,282.7,11.1,80.7,1012.9,81.0,No
71.7,89.0,297.9,10.3,78.2,1011.4,80.2,No
69.8,86.1,287.2,9.0,77.7,1008.0,78.5,No
73.5,85.8,280.5,9.5,74.5,1005.6,79.9,No
72.1,81.5,198.4,11.8,88.8,1004.8,76.5,Yes
72.2,84.8,278.7,10.0,83.2,1006.1,78.4,Yes
70.0,88.9,286.8,9.5,80.1,1009.6,79.9,No
76.9,88.2,217.9,10.6,76.1,1008.1,82.2,No
71.7,81.2,223.2,14.5,87.4,1003.6,77.4,Yes
70.2,85.8,291.2,10.7,79.4,1004.4,77.0,No
71.1,86.2,308.0,7.7,76.6,1007.0,78.2,No
73.5,78.1,71.7,13.0,94.2,1006.5,75.6,Yes
73.7,82.9,104.5,21.0,93.5,1003.0,77.4,Yes
71.0,77.4,218.7,18.0,89.4,1001.8,74.4,Yes
72.2,82.5,254.4,11.3,83.2,1005.0,76.6,Yes
71.4,80.8,62.9,10.2,88.0,1007.1,75.5,Yes
70.4,79.0,88.3,13.5,97.8,1003.6,73.9,Yes
71.7,79.5,73.7,9.3,92.6,1002.9,75.1,Yes
69.6,77.2,65.1,9.3,94.3,1006.2,73.0,Yes
72.0,84.5,325.0,6.8,86.6,1010.2,77.3,Yes
73.7,89.7,285.1,8.1,79.6,1011.6,80.1,No
73.8,89.7,274.3,10.8,77.6,1011.6,82.1,No
75.4,82.2,346.4,9.1,87.0,1012.2,79.1,Yes
75.1,86.2,66.7,7.0,84.0,1013.6,80.2,Yes
78.4,88.5,203.3,21.9,78.0,1008.9,82.3,No
77.1,84.3,218.0,18.7,89.8,1002.6,80.1,Yes
72.8,85.8,227.6,11.5,84.8,1003.8,78.7,Yes
69.4,88.0,244.7,9.6,76.7,1009.7,76.9,No
67.9,87.0,302.8,8.8,77.7,1010.9,78.1,Yes
71.1,91.2,313.3,8.5,75.9,1010.3,80.7,No
73.4,91.6,45.9,8.1,70.6,1009.7,82.7,No
73.3,95.2,359.0,9.1,68.3,1008.5,84.5,No
76.6,89.8,118.9,10.0,73.5,1007.6,83.0,Yes
75.1,94.8,114.2,8.2,68.8,1008.1,85.6,Yes
77.5,92.8,113.5,11.8,69.2,1009.3,84.0,Yes
74.6,84.8,70.3,9.8,87.9,1008.4,79.0,Yes
75.0,88.8,323.5,10.1,85.9,1005.8,81.1,Yes
77.1,88.1,260.7,10.1,80.6,1004.3,81.6,Yes
73.5,84.2,27.1,10.9,86.2,1000.9,78.6,Yes
67.9,75.3,74.1,13.4,84.2,1003.4,71.9,Yes
68.1,82.2,97.3,12.3,72.1,1008.3,75.6,Yes
69.2,80.2,196.8,17.8,88.6,1002.9,74.8,Yes
70.2,82.2,263.0,16.0,76.1,1005.3,75.8,Yes
68.3,84.0,97.6,10.1,76.1,1007.1,74.7,Yes
65.5,82.5,93.9,12.1,60.1,1009.1,74.5,No
61.5,73.4,96.7,19.6,89.6,1000.9,66.2,Yes
64.7,79.8,340.2,10.6,85.7,1001.8,70.9,Yes
63.1,82.7,357.4,6.8,77.8,1010.9,73.7,No
69.7,82.8,14.7,8.6,78.8,1012.6,75.9,Yes
68.2,84.0,71.8,11.0,65.3,1012.2,75.7,Yes
62.6,82.4,353.2,8.9,70.4,1010.8,73.8,No
66.3,84.4,335.9,7.9,73.5,1011.3,75.5,No
66.1,87.2,334.5,8.0,77.3,1011.8,76.2,No
68.1,87.3,58.7,9.8,68.2,1011.3,77.6,No
70.6,85.6,97.7,12.8,58.8,1008.8,77.6,No
65.2,74.4,52.7,10.8,92.5,1004.4,69.0,Yes
63.8,80.3,10.8,10.3,82.7,1005.6,71.2,Yes
64.1,82.5,329.1,7.4,78.4,1009.9,72.9,No
66.2,83.5,113.2,8.7,74.0,1011.5,74.5,No
68.2,78.5,92.5,8.8,75.0,1013.9,72.9,No
64.6,86.0,348.6,8.7,72.0,1017.1,74.5,No
65.8,86.3,327.3,9.0,76.9,1017.6,75.7,No
68.1,87.4,340.0,7.5,76.3,1016.2,76.6,No
64.9,85.7,349.8,8.6,73.2,1016.6,76.1,No
68.4,83.0,290.5,10.3,77.7,1014.6,75.3,No
66.6,75.9,337.1,10.8,87.2,1012.3,71.5,Yes
66.9,85.1,313.3,7.9,72.4,1010.6,74.6,No
61.7,84.5,305.6,9.8,70.6,1013.8,72.5,No
61.8,84.6,37.9,7.7,71.2,1015.4,74.2,No
67.0,85.6,18.0,6.0,73.6,1011.9,75.5,No
61.0,86.9,318.3,7.8,71.6,1010.6,73.7,No
61.5,88.7,28.3,5.4,64.7,1011.2,74.7,No
62.5,88.9,348.8,7.7,63.2,1011.2,75.4,No
63.5,88.4,20.1,6.9,67.2,1011.7,74.8,No
66.8,77.4,106.7,9.2,81.0,1010.9,71.6,Yes
62.8,84.7,47.4,7.1,76.3,1009.8,72.7,Yes
68.7,77.4,128.2,10.1,76.7,1010.0,72.7,Yes
67.6,77.3,314.5,5.7,88.3,1011.8,71.1,Yes
65.9,76.5,191.0,9.0,83.0,1013.9,71.0,No
55.5,68.9,285.4,13.7,86.0,1011.4,62.9,Yes
54.0,64.7,320.3,13.4,48.6,1015.9,59.0,No
47.4,67.1,349.5,8.7,50.8,1021.5,57.1,No
51.3,68.0,4.9,4.6,66.2,1020.5,58.7,No
50.1,72.8,343.0,6.8,64.3,1018.4,61.9,No
51.5,73.6,313.4,7.7,73.7,1015.7,62.0,No
53.1,78.0,31.5,7.7,71.0,1014.4,65.7,No
55.9,77.2,273.5,7.6,71.9,1017.0,66.7,No
57.5,76.1,288.9,9.0,81.4,1016.2,66.2,No
59.3,74.8,287.7,7.6,72.7,1015.2,66.0,No
57.5,76.6,216.3,7.9,68.8,1012.4,66.3,No
55.3,73.7,264.0,10.3,72.1,1012.9,64.4,No
55.1,70.9,359.0,5.7,71.1,1017.3,62.5,No
53.0,72.3,256.2,8.0,74.8,1019.7,62.8,No
53.6,75.5,332.0,4.1,70.1,1021.8,64.1,No
54.7,71.3,266.6,13.0,70.7,1018.3,64.5,Yes
45.0,67.0,315.0,9.0,51.6,1020.7,56.3,No
44.0,67.4,296.3,6.9,63.2,1019.1,55.6,No
44.4,69.1,315.2,6.5,72.2,1018.6,57.4,No
46.1,71.3,285.4,8.5,74.1,1020.3,58.9,No
51.0,70.8,165.5,6.8,82.8,1023.6,60.7,No
50.5,75.3,342.0,7.7,80.1,1024.0,62.9,No
52.0,75.8,335.0,4.0,80.3,1024.2,63.6,No
52.5,81.6,11.2,5.6,74.7,1023.5,65.3,No
54.0,74.2,350.3,4.5,77.2,1020.8,63.8,No
54.6,77.8,334.3,4.7,76.6,1020.1,63.6,No
53.1,75.5,59.2,5.9,71.3,1019.7,63.9,No
59.3,68.6,97.4,13.4,77.9,1016.6,63.1,Yes
57.6,69.9,236.5,14.5,88.5,1011.4,63.4,Yes
43.3,57.6,282.1,20.2,60.9,1020.2,52.0,Yes
42.7,61.5,186.7,11.9,73.4,1019.1,52.7,Yes
46.7,61.2,285.9,16.1,52.3,1016.3,54.8,No
41.3,59.3,293.4,16.4,61.0,1019.0,50.4,No
37.7,61.1,264.5,11.6,67.0,1017.5,49.8,No
45.4,62.7,300.4,12.2,66.3,1017.1,52.5,No
37.6,59.3,277.6,11.2,58.4,1021.5,50.5,No
46.0,57.7,55.2,10.0,89.3,1017.9,51.0,Yes
36.6,61.0,211.7,12.6,77.3,1018.2,50.0,No
41.7,59.7,261.5,11.2,68.2,1014.8,54.3,No
41.6,63.0,314.5,14.4,61.7,1016.8,51.2,No
32.2,57.5,295.9,5.7,46.1,1022.9,45.5,No
34.1,61.5,151.7,9.1,61.2,1020.6,49.6,No
48.4,66.9,214.5,9.8,76.4,1015.9,58.9,No
45.0,59.2,316.4,12.3,73.6,1018.5,53.0,No
38.2,63.2,359.1,9.0,57.8,1020.1,50.9,No
40.5,54.3,46.1,10.5,73.3,1021.9,50.4,Yes
36.4,59.2,24.3,8.3,71.1,1026.5,47.1,No
34.5,59.3,46.2,8.8,65.3,1026.8,48.0,No
35.5,59.3,340.7,6.7,70.8,1025.1,47.2,No
32.5,59.6,318.6,9.7,74.3,1024.2,46.8,No
39.2,58.8,337.4,5.2,73.8,1023.5,49.5,No
45.3,54.4,6.7,5.5,83.9,1018.2,50.3,Yes
37.9,54.0,310.7,9.8,68.7,1017.4,46.9,Yes
28.9,48.3,302.7,13.1,59.0,1020.0,37.8,No
23.3,34.1,316.6,11.2,44.5,1024.6,27.8,No
19.2,32.3,315.0,12.6,46.2,1027.3,25.0,No
18.6,47.3,173.2,12.5,76.7,1023.9,32.5,Yes
28.3,46.5,313.5,15.1,59.4,1025.3,38.5,Yes
25.0,50.1,175.9,10.0,70.6,1027.6,38.6,No
29.1,53.8,11.3,5.7,76.5,1025.6,42.0,No
37.5,54.4,312.8,6.2,70.9,1022.0,44.8,No
33.8,49.4,284.7,5.7,74.4,1024.3,42.2,Yes
30.9,53.1,217.0,7.9,72.0,1025.5,43.4,No
40.4,47.5,105.0,9.1,87.0,1017.0,42.8,Yes
37.8,50.1,295.4,10.7,77.6,1018.0,43.2,Yes
34.0,47.7,280.7,22.2,59.7,1018.1,39.8,Yes
24.8,46.5,232.5,6.7,60.2,1027.4,36.3,No
37.6,51.9,171.4,13.4,65.3,1022.9,44.6,No
32.3,55.5,272.0,8.1,68.0,1019.8,46.3,Yes
26.8,53.8,63.5,5.6,59.0,1022.2,41.1,No
33.3,47.7,283.8,11.4,77.9,1019.0,42.5,Yes
13.0,31.5,322.3,17.3,47.6,1026.1,21.3,No
9.8,24.3,318.7,8.7,46.1,1031.1,16.0,No
15.1,35.8,133.4,10.7,74.7,1028.1,26.3,Yes
33.3,50.2,181.4,10.4,85.7,1019.3,40.6,Yes
38.2,54.0,171.5,7.8,80.3,1018.4,45.0,Yes
40.1,56.6,170.6,6.8,82.8,1018.4,47.3,No
31.0,46.6,289.4,10.2,68.8,1018.1,39.8,Yes
28.4,49.2,221.9,7.7,71.5,1022.8,39.2,No
27.0,39.7,310.6,9.2,65.5,1024.2,34.6,No
19.6,37.6,305.9,6.8,52.3,1024.1,28.9,No
26.9,44.7,329.0,6.8,60.9,1023.9,34.2,No
23.9,46.6,138.1,6.7,66.7,1024.2,37.1,No
36.3,49.4,226.3,10.1,75.5,1019.0,43.6,Yes
24.9,37.9,307.5,7.9,58.5,1023.2,31.7,No
20.3,41.3,173.3,10.5,68.7,1022.4,32.2,No
30.9,41.2,326.0,9.2,64.7,1021.7,36.0,Yes
28.7,38.6,338.5,8.4,56.6,1023.7,32.1,No
18.1,27.7,297.5,11.0,55.5,1029.6,24.0,No
21.1,37.4,185.0,7.3,73.4,1027.9,28.7,Yes
29.1,44.8,183.2,8.3,74.4,1020.7,36.4,No
23.2,38.8,302.1,14.8,46.4,1021.6,31.9,No
16.2,28.5,311.3,10.3,38.3,1030.1,22.1,No
13.9,35.1,330.8,3.3,54.9,1028.0,24.5,No
21.2,40.4,346.1,6.7,67.1,1024.7,30.9,No
28.5,36.8,269.4,12.0,76.4,1020.8,33.6,Yes
19.9,32.7,306.1,13.4,51.1,1024.0,26.6,No
14.1,28.5,315.2,13.3,54.5,1025.7,21.2,No
14.5,28.5,308.6,9.5,52.7,1026.5,20.9,No
13.3,35.0,326.3,5.6,63.0,1029.3,24.2,No
15.1,39.4,329.4,5.6,62.7,1029.4,27.2,No
22.4,40.4,306.2,7.8,58.6,1026.9,30.5,No
18.7,34.0,287.0,9.0,67.8,1026.9,27.4,No
15.8,34.9,326.1,5.6,63.1,1028.9,26.2,No
15.6,39.5,321.5,6.7,59.5,1029.3,27.5,No
17.6,37.9,323.8,7.4,56.5,1028.4,27.9,No
18.5,32.1,304.7,7.9,51.5,1023.5,25.7,No
14.6,24.9,305.0,9.1,48.8,1022.9,19.7,No
9.6,26.1,306.0,15.5,50.2,1023.1,17.5,No
12.4,26.7,299.1,13.8,51.5,1027.4,18.5,No
9.7,29.6,288.2,7.7,52.4,1029.9,20.9,No
15.4,26.1,308.6,12.6,47.1,1029.8,21.6,No
6.8,29.5,282.7,6.8,41.2,1032.4,18.9,No
20.3,33.9,122.8,8.6,81.0,1028.7,26.9,No
16.0,38.5,97.8,5.7,85.6,1027.1,27.4,No
26.9,44.9,295.6,10.6,83.7,1017.4,35.1,Yes
20.8,41.2,275.5,10.1,57.5,1022.6,32.1,No
22.7,44.7,341.3,5.6,45.1,1024.5,34.3,No
30.0,43.5,199.7,6.6,59.4,1021.0,37.4,No
29.1,49.4,197.8,14.8,68.6,1015.8,38.4,No
12.5,28.6,312.1,16.2,44.7,1022.7,18.1,No
8.6,23.0,245.0,9.1,69.3,1021.0,16.6,No
6.8,32.9,222.3,13.3,74.3,1020.3,21.9,Yes
16.6,32.8,281.0,8.5,73.0,1024.1,25.7,No
14.0,38.2,152.1,7.2,64.5,1029.6,26.1,No
17.9,46.2,129.5,7.3,57.6,1028.0,31.0,No
22.8,47.0,350.5,4.5,55.9,1024.3,33.8,Yes
23.1,53.5,26.1,12.0,60.2,1019.8,38.8,Yes
30.4,51.6,20.5,9.0,63.5,1023.7,40.5,No
25.3,50.2,319.2,7.7,65.4,1029.1,38.1,No
27.8,48.5,256.8,7.9,79.6,1025.6,39.4,No
32.1,50.7,319.9,6.8,79.4,1022.3,40.9,No
27.2,47.5,280.2,7.8,77.3,1022.2,37.6,No
34.6,43.6,280.9,5.6,78.8,1022.3,39.6,No
27.1,45.6,309.9,6.8,80.4,1024.8,36.1,No
25.8,42.7,257.0,6.8,87.8,1023.3,35.5,No
25.8,46.2,329.2,6.8,72.5,1024.8,34.5,No
31.9,47.2,284.2,10.5,60.0,1018.1,39.9,No
32.1,44.7,217.0,10.1,76.2,1015.7,39.5,No
33.1,49.1,227.3,9.3,75.9,1012.0,42.1,Yes
28.7,52.8,112.1,12.0,68.4,1011.2,42.0,Yes
40.3,61.3,220.0,21.8,88.2,998.4,51.9,Yes
32.7,44.2,267.5,10.9,81.7,1012.8,38.6,No
22.5,36.2,323.3,12.1,60.2,1021.1,31.0,Yes
17.5,28.5,315.7,13.9,34.9,1030.0,22.5,No
14.0,33.1,299.4,9.2,48.1,1031.4,23.4,No
21.0,35.0,303.9,8.1,53.0,1028.7,27.8,No
27.5,40.2,60.1,7.2,58.2,1022.0,33.0,Yes
18.2,33.3,295.6,15.7,67.7,1016.3,29.2,Yes
14.8,36.9,215.3,12.5,61.4,1021.5,26.5,No
29.6,45.7,12.5,9.6,69.4,1015.9,37.0,No
27.5,53.9,331.9,7.8,63.7,1017.5,40.4,No
36.2,51.2,279.1,7.8,76.3,1016.6,44.9,No
30.5,43.1,312.8,11.3,54.7,1019.2,38.4,No
25.2,44.8,311.2,9.0,43.1,1024.1,35.4,No
27.3,48.2,295.2,9.1,46.1,1022.0,37.6,No
26.5,51.0,306.2,11.8,46.7,1024.4,39.1,No
26.5,49.2,292.5,13.7,39.5,1027.5,38.0,No
23.2,47.6,356.3,7.5,48.1,1027.8,36.3,No
32.2,39.0,295.8,7.9,90.7,1021.4,36.1,Yes
27.1,48.1,318.9,6.9,75.2,1021.5,36.5,No
31.8,48.3,113.2,9.0,81.5,1017.3,40.4,Yes
28.8,41.0,294.5,14.6,63.4,1017.9,36.4,Yes
21.5,44.8,253.5,11.4,57.2,1024.6,34.2,No
27.6,52.8,282.2,9.1,57.6,1021.2,39.2,No
31.3,52.3,294.8,12.0,68.1,1019.6,42.1,No
28.7,47.8,303.7,12.4,43.0,1022.7,38.4,No
29.3,50.2,308.7,8.3,39.6,1026.2,39.1,No
29.6,57.4,77.9,11.2,43.4,1025.4,44.9,Yes
28.5,43.9,322.0,19.3,79.2,1014.1,38.6,Yes
26.0,40.3,282.7,13.8,41.5,1019.6,32.4,No
27.9,49.4,191.1,19.2,65.2,1016.7,40.4,No
41.5,57.8,212.0,11.4,78.7,1011.9,48.6,No
37.1,68.5,194.8,16.1,65.2,1012.3,52.1,No
57.5,68.5,213.2,15.9,75.3,1011.4,62.2,Yes
51.8,63.9,252.7,12.7,86.4,1010.9,59.1,Yes
40.2,66.6,6.7,10.2,58.7,1017.6,52.6,No
41.0,71.7,182.1,14.8,60.3,1011.2,56.3,Yes
41.3,57.1,302.2,14.9,77.9,1002.4,51.5,Yes
33.2,49.3,299.4,11.2,49.9,1017.8,40.9,No
31.2,43.3,309.8,9.1,48.2,1020.2,36.2,No
27.5,43.2,259.7,17.0,53.6,1017.8,36.5,No
34.3,48.5,264.5,14.5,69.5,1017.3,41.0,Yes
29.5,48.1,302.2,13.7,42.4,1024.1,38.9,No
29.9,50.1,293.7,11.9,45.2,1022.7,39.7,No
29.0,53.9,334.3,6.2,51.3,1023.9,42.4,No
39.0,52.9,196.8,9.2,51.4,1025.2,45.4,No
38.4,51.2,271.4,17.3,54.2,1023.0,43.9,No
32.1,50.0,304.9,10.7,55.3,1022.7,41.9,No
32.2,56.6,287.6,12.6,52.1,1025.6,44.8,No
39.1,55.6,275.4,10.5,58.3,1022.7,46.1,No
41.9,55.4,285.1,10.4,69.8,1019.7,47.5,No
36.0,60.0,270.2,11.2,72.5,1018.0,48.0,No
36.4,63.1,231.4,11.2,62.8,1014.5,49.7,No
39.1,70.0,268.8,8.8,54.7,1016.4,54.8,No
41.1,74.0,302.3,8.2,48.8,1019.9,58.2,Yes
43.6,76.6,288.7,10.1,48.4,1021.8,60.2,No
44.6,74.6,276.3,10.5,49.2,1021.2,60.0,Yes
43.6,77.2,308.3,9.3,42.4,1019.0,61.9,No
50.1,70.8,271.3,10.2,45.4,1014.8,60.6,No
49.2,70.1,272.5,10.1,54.1,1008.8,59.9,No
52.0,69.7,50.9,13.5,57.0,1006.1,60.2,No
46.8,56.8,246.6,11.4,84.4,1007.6,49.8,Yes
42.5,58.9,323.8,8.7,73.6,1011.9,50.4,No
36.7,63.7,294.2,8.5,53.2,1015.2,51.7,No
39.5,69.2,296.5,10.1,41.5,1016.4,55.5,No
41.4,79.0,298.3,10.1,39.0,1013.6,62.5,No
53.6,62.1,108.3,22.0,78.0,1001.0,57.4,Yes
47.6,52.4,241.7,17.0,83.5,1000.6,50.1,Yes
46.2,55.2,287.1,16.3,64.6,1011.9,50.6,No
39.9,63.2,316.1,7.1,63.6,1018.5,52.5,No
51.4,62.3,136.6,12.7,74.8,1015.2,56.0,Yes
44.1,53.3,273.8,12.4,88.6,1007.3,48.9,Yes
38.7,54.0,327.4,7.3,74.7,1011.2,47.2,No
40.4,62.7,285.2,12.5,72.9,1013.3,51.4,Yes
40.0,68.1,276.0,12.0,65.2,1018.9,54.6,Yes
42.7,71.8,284.7,10.8,54.6,1023.3,58.2,Yes
44.0,69.9,247.4,10.2,43.4,1023.4,58.6,No
46.3,72.7,250.1,10.9,53.3,1023.3,61.1,No
54.0,64.9,231.1,14.8,79.7,1019.2,59.6,Yes
52.5,72.6,274.5,10.7,75.4,1018.9,61.6,No
49.7,71.3,281.5,13.5,75.0,1017.8,58.1,No
48.9,78.1,297.4,10.0,73.3,1016.0,61.8,No
53.5,83.5,302.9,14.8,54.1,1014.2,69.3,No
51.1,81.2,302.1,12.5,42.8,1010.2,68.0,No
53.3,81.2,211.9,11.0,54.6,1009.5,67.9,No
55.4,81.5,224.2,13.8,47.1,1010.0,69.6,No
56.5,77.3,222.3,9.5,63.5,1011.6,67.3,No
60.9,67.2,152.8,9.7,90.1,1010.7,63.1,Yes
59.3,73.9,264.6,10.8,86.4,1007.8,65.2,Yes
51.0,72.2,289.1,16.2,42.7,1012.8,63.4,No
49.2,77.3,273.5,10.0,57.4,1014.5,63.7,No
58.9,71.4,235.1,10.6,65.4,1017.7,64.0,Yes
55.5,59.5,98.0,13.1,94.5,1010.8,57.2,Yes
53.4,64.1,277.3,16.4,86.0,1004.8,58.3,Yes
47.9,73.5,214.7,18.3,64.2,1010.3,61.3,Yes
53.5,74.9,225.3,13.1,67.3,1010.8,65.3,No
55.5,80.2,308.6,16.7,69.3,1013.1,68.7,No
59.1,66.8,62.3,15.9,94.5,1006.3,60.9,Yes
57.6,72.8,270.8,10.5,80.5,1009.9,64.2,No
58.4,66.4,251.8,9.9,83.6,1009.9,61.8,Yes
57.0,76.4,286.0,8.0,78.1,1011.7,65.6,No
56.8,83.7,310.6,9.6,70.0,1015.3,70.4,No
60.7,84.1,308.0,9.0,60.3,1014.2,72.1,No
58.6,85.1,44.8,16.3,51.7,1013.9,73.0,No
58.1,87.1,32.5,9.9,41.6,1014.7,73.7,No
58.6,81.1,35.0,7.5,45.7,1011.7,71.5,No
61.9,77.3,300.1,11.4,45.5,1005.8,69.5,No
52.1,76.6,236.0,12.8,55.0,1004.0,66.4,No
52.9,82.1,205.7,11.2,60.0,1003.2,69.3,No
64.8,79.3,213.7,21.5,70.0,1001.7,71.3,Yes
60.9,70.3,213.1,19.2,84.3,1000.9,66.4,Yes
61.1,79.0,284.0,9.4,71.3,1002.8,69.0,No
55.5,82.5,326.4,7.6,55.8,1002.5,70.3,No
60.1,82.2,25.6,10.1,57.1,1005.2,70.8,No
60.0,71.4,337.0,6.7,69.8,1010.3,65.9,No
55.2,78.1,324.2,10.8,68.6,1013.5,68.4,No
62.8,73.5,135.3,9.6,85.2,1009.5,67.7,Yes
62.7,72.1,244.4,11.1,88.8,998.9,66.1,Yes
58.7,79.0,248.5,14.6,60.3,999.5,69.9,No
57.9,76.2,292.1,11.3,55.5,1000.3,67.3,Yes
57.8,75.6,295.2,13.3,69.2,1003.7,67.5,No
62.5,75.2,255.7,5.7,75.1,1007.7,68.4,No
61.9,79.7,283.2,9.2,72.7,1011.0,70.2,No
60.8,79.5,263.6,8.9,68.0,1012.8,70.5,No
63.6,76.2,59.9,5.7,71.2,1013.1,70.2,No
63.0,87.5,356.2,9.9,65.5,1011.1,75.5,No
69.0,84.6,251.9,13.1,66.8,1007.8,76.8,No
71.7,76.3,179.7,9.0,89.5,1002.3,72.7,Yes
71.5,85.3,282.5,8.4,81.2,1000.2,76.7,Yes
66.9,79.5,273.7,9.4,78.4,998.3,73.0,No
63.0,81.9,245.7,10.5,65.3,1001.7,73.6,No
62.7,87.0,230.9,12.5,56.8,1004.4,75.2,No
65.3,85.6,229.3,11.3,51.3,1006.7,75.7,No
66.0,84.9,233.7,9.7,69.7,1009.6,75.1,No
66.6,89.8,271.9,13.0,70.1,1007.6,77.5,No
71.0,85.4,265.1,8.9,73.8,1004.1,78.1,Yes
73.1,87.6,259.1,10.2,80.8,1000.6,78.4,Yes
72.5,81.0,229.3,7.4,83.5,1002.9,76.2,Yes
66.8,80.9,247.8,12.6,74.2,1003.3,73.9,No
67.2,75.6,228.8,9.4,87.4,1002.9,70.5,Yes
65.6,81.2,260.9,8.1,77.6,1003.6,72.0,Yes
66.9,82.5,276.8,8.2,76.0,1007.6,73.7,Yes
67.0,85.2,306.9,9.1,71.9,1011.9,75.8,No
68.1,84.0,300.6,10.3,74.1,1011.7,76.4,Yes
71.4,82.8,119.7,8.1,76.2,1006.4,76.0,Yes
70.5,86.4,281.4,9.0,72.7,1005.3,78.5,No
66.4,78.5,267.0,21.0,93.6,997.5,71.7,Yes
64.8,84.6,255.3,9.8,73.9,1005.2,74.3,No
67.2,84.6,159.1,5.8,73.2,1009.2,75.7,Yes
65.9,76.4,187.3,17.1,92.7,1003.6,70.4,Yes
68.1,82.4,210.6,12.7,84.6,1009.9,73.9,Yes
68.3,77.8,231.3,25.4,93.6,1003.4,74.3,Yes
68.3,79.1,258.9,12.6,81.9,1005.4,73.6,Yes
68.8,89.6,296.7,9.2,72.8,1006.0,78.4,No
73.5,79.3,199.6,6.8,88.4,1005.3,76.4,Yes
72.3,82.0,228.3,24.0,86.8,1001.4,78.1,Yes
70.1,85.2,256.8,9.2,82.3,1004.4,76.3,Yes
70.1,83.4,280.2,12.3,83.4,1004.5,77.0,No
71.5,83.2,296.7,12.5,80.3,999.6,77.3,Yes
66.9,85.0,306.5,6.9,72.1,1001.0,76.1,No
67.7,85.1,256.1,14.3,72.5,1003.8,76.6,No
68.5,84.9,72.5,8.4,73.6,1002.3,75.7,Yes
66.4,80.4,63.2,6.7,78.3,1005.4,72.4,Yes
66.9,83.9,4.6,8.8,73.5,1006.4,75.5,Yes
69.1,84.3,328.4,6.2,78.0,1006.0,76.0,No
70.0,80.5,139.6,8.4,78.6,1005.8,75.6,Yes
69.1,85.3,336.2,8.0,72.3,1006.3,77.1,Yes
70.5,86.1,286.7,7.8,74.2,1009.5,78.6,No
71.5,86.0,296.9,10.0,73.7,1009.1,79.1,Yes
71.5,83.7,235.0,6.8,79.7,1006.9,77.9,Yes
71.7,86.8,298.2,6.9,77.6,1006.3,78.5,Yes
73.5,83.4,169.1,6.5,78.9,1008.0,77.0,Yes
72.1,87.7,29.3,9.6,71.2,1008.4,79.3,Yes
73.3,89.3,85.0,7.3,61.6,1008.4,80.9,No
